,Parameter,Value,sender,msgId,timeSend_ms,receiver,packetSize_B_x,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
26,,,household_agent_10,22.0,385.0,household_agent_34,280.0,0.0,64.0,280.0,449.0
27,,,household_agent_13,9.0,166.0,household_agent_33,750.0,0.0,72.0,536.0,238.0
28,,,household_agent_13,9.0,166.0,household_agent_33,750.0,0.0,106.0,521.0,272.0
29,,,household_agent_13,23.0,398.0,household_agent_33,562.0,0.0,45.0,536.0,443.0
30,,,household_agent_13,23.0,398.0,household_agent_33,562.0,0.0,77.0,26.0,475.0
31,,,household_agent_17,10.0,176.0,household_agent_16,774.0,0.0,72.0,536.0,248.0
32,,,household_agent_17,10.0,176.0,household_agent_16,774.0,0.0,106.0,536.0,282.0
33,,,household_agent_17,24.0,388.0,household_agent_16,831.0,0.0,47.0,536.0,435.0
34,,,household_agent_17,24.0,388.0,household_agent_16,831.0,0.0,80.0,295.0,468.0
35,,,household_agent_2,11.0,121.0,household_agent_33,449.0,0.0,64.0,449.0,185.0
36,,,household_agent_2,25.0,384.0,household_agent_33,237.0,0.0,52.0,237.0,436.0
37,,,household_agent_50,12.0,103.0,household_agent_51,815.0,0.0,47.0,536.0,150.0
38,,,household_agent_50,12.0,103.0,household_agent_51,815.0,0.0,81.0,279.0,184.0
39,,,household_agent_50,26.0,306.0,household_agent_51,654.0,0.0,125.0,305.0,431.0
40,,,household_agent_51,13.0,162.0,household_agent_50,723.0,0.0,52.0,536.0,214.0
41,,,household_agent_51,13.0,162.0,household_agent_50,723.0,0.0,86.0,536.0,248.0
42,,,household_agent_51,27.0,379.0,household_agent_50,561.0,0.0,47.0,536.0,426.0
43,,,household_agent_51,27.0,379.0,household_agent_50,561.0,0.0,75.0,25.0,454.0
44,,,household_agent_2,100500.0,276.0,household_agent_33,817.0,176.0,52.0,536.0,328.0
45,,,household_agent_2,100500.0,276.0,household_agent_33,817.0,176.0,103.0,281.0,379.0
46,,,household_agent_2,100501.0,310.0,household_agent_33,817.0,210.0,69.0,536.0,379.0
47,,,household_agent_2,100501.0,310.0,household_agent_33,817.0,210.0,115.0,281.0,425.0
48,,,household_agent_2,100502.0,518.0,household_agent_33,442.0,445.0,47.0,442.0,565.0
49,,,household_agent_9,101200.0,235.0,household_agent_10,896.0,217.0,47.0,536.0,282.0
50,,,household_agent_9,101200.0,235.0,household_agent_10,896.0,217.0,81.0,360.0,316.0
51,,,household_agent_9,101201.0,269.0,household_agent_10,896.0,251.0,47.0,536.0,316.0
52,,,household_agent_9,101201.0,269.0,household_agent_10,896.0,251.0,81.0,360.0,350.0
53,,,household_agent_9,101202.0,504.0,household_agent_10,228.0,433.0,47.0,228.0,551.0
54,,,household_agent_10,101300.0,304.0,household_agent_9,598.0,237.0,47.0,536.0,351.0
55,,,household_agent_10,101300.0,304.0,household_agent_9,598.0,237.0,75.0,62.0,379.0
56,,,household_agent_10,101301.0,355.0,household_agent_34,495.0,255.0,43.0,495.0,398.0
57,,,household_agent_10,101302.0,337.0,household_agent_9,598.0,270.0,48.0,536.0,385.0
58,,,household_agent_10,101302.0,337.0,household_agent_9,598.0,270.0,76.0,62.0,413.0
59,,,household_agent_10,101303.0,447.0,household_agent_34,993.0,384.0,43.0,536.0,490.0
60,,,household_agent_10,101303.0,447.0,household_agent_34,993.0,384.0,77.0,457.0,524.0
61,,,household_agent_10,101304.0,492.0,household_agent_34,993.0,429.0,56.0,536.0,548.0
62,,,household_agent_10,101304.0,492.0,household_agent_34,993.0,429.0,90.0,457.0,582.0
63,,,household_agent_10,101305.0,458.0,household_agent_9,817.0,441.0,47.0,536.0,505.0
64,,,household_agent_10,101305.0,458.0,household_agent_9,817.0,441.0,79.0,281.0,537.0
65,,,household_agent_10,101306.0,492.0,household_agent_9,817.0,475.0,67.0,536.0,559.0
66,,,household_agent_10,101306.0,492.0,household_agent_9,817.0,475.0,101.0,281.0,593.0
67,,,household_agent_13,101601.0,470.0,household_agent_33,574.0,434.0,47.0,536.0,517.0
68,,,household_agent_13,101601.0,470.0,household_agent_33,574.0,434.0,75.0,38.0,545.0
69,,,household_agent_16,101900.0,256.0,household_agent_17,774.0,248.0,51.0,536.0,307.0
70,,,household_agent_16,101900.0,256.0,household_agent_17,774.0,248.0,85.0,238.0,341.0
71,,,household_agent_16,101901.0,290.0,household_agent_17,774.0,282.0,51.0,536.0,341.0
72,,,household_agent_16,101901.0,290.0,household_agent_17,774.0,282.0,85.0,238.0,375.0
73,,,household_agent_16,101902.0,531.0,household_agent_17,831.0,435.0,80.0,536.0,611.0
74,,,household_agent_16,101902.0,531.0,household_agent_17,831.0,435.0,114.0,536.0,645.0
75,,,household_agent_16,101903.0,564.0,household_agent_17,831.0,468.0,81.0,536.0,645.0
76,,,household_agent_16,101903.0,564.0,household_agent_17,831.0,468.0,109.0,54.0,673.0
77,,,household_agent_17,102000.0,195.0,household_agent_16,753.0,189.0,121.0,455.0,316.0
78,,,household_agent_17,102001.0,229.0,household_agent_16,753.0,223.0,53.0,536.0,282.0
79,,,household_agent_17,102001.0,229.0,household_agent_16,753.0,223.0,87.0,217.0,316.0
80,,,household_agent_17,102002.0,449.0,household_agent_16,778.0,442.0,47.0,536.0,496.0
81,,,household_agent_17,102002.0,449.0,household_agent_16,778.0,442.0,81.0,242.0,530.0
82,,,household_agent_17,102003.0,483.0,household_agent_16,778.0,476.0,47.0,536.0,530.0
83,,,household_agent_17,102003.0,483.0,household_agent_16,778.0,476.0,81.0,242.0,564.0
84,,,household_agent_33,103600.0,255.0,household_agent_2,449.0,185.0,53.0,449.0,308.0
85,,,household_agent_33,103601.0,245.0,household_agent_13,750.0,238.0,57.0,536.0,302.0
86,,,household_agent_33,103601.0,245.0,household_agent_13,750.0,238.0,91.0,214.0,336.0
87,,,household_agent_33,103602.0,303.0,household_agent_34,750.0,249.0,45.0,536.0,348.0
88,,,household_agent_33,103602.0,303.0,household_agent_34,750.0,249.0,75.0,214.0,378.0
89,,,household_agent_33,103603.0,279.0,household_agent_13,750.0,272.0,80.0,536.0,359.0
90,,,household_agent_33,103603.0,279.0,household_agent_13,750.0,272.0,121.0,536.0,400.0
91,,,household_agent_33,103604.0,337.0,household_agent_34,750.0,283.0,52.0,536.0,389.0
92,,,household_agent_33,103604.0,337.0,household_agent_34,750.0,283.0,86.0,536.0,423.0
93,,,household_agent_33,103605.0,475.0,household_agent_34,458.0,418.0,37.0,458.0,512.0
94,,,household_agent_33,103606.0,472.0,household_agent_2,237.0,436.0,51.0,237.0,523.0
95,,,household_agent_33,103607.0,493.0,household_agent_13,562.0,443.0,79.0,536.0,572.0
96,,,household_agent_33,103607.0,493.0,household_agent_13,562.0,443.0,113.0,536.0,606.0
97,,,household_agent_33,103608.0,525.0,household_agent_13,562.0,475.0,109.0,52.0,634.0
98,,,household_agent_34,103700.0,202.0,household_agent_33,617.0,154.0,115.0,295.0,317.0
99,,,household_agent_34,103701.0,171.0,household_agent_10,341.0,166.0,39.0,341.0,210.0
100,,,household_agent_34,103702.0,230.0,household_agent_33,617.0,182.0,53.0,536.0,283.0
101,,,household_agent_34,103702.0,230.0,household_agent_33,617.0,182.0,87.0,81.0,317.0
102,,,household_agent_34,103703.0,478.0,household_agent_10,280.0,449.0,58.0,280.0,536.0
103,,,household_agent_34,103704.0,483.0,household_agent_33,524.0,456.0,42.0,524.0,525.0
104,,,household_agent_50,105300.0,270.0,household_agent_51,723.0,214.0,48.0,536.0,318.0
105,,,household_agent_50,105300.0,270.0,household_agent_51,723.0,214.0,82.0,187.0,352.0
106,,,household_agent_50,105301.0,304.0,household_agent_51,723.0,248.0,59.0,536.0,363.0
107,,,household_agent_50,105301.0,304.0,household_agent_51,723.0,248.0,93.0,536.0,397.0
108,,,household_agent_50,105302.0,478.0,household_agent_51,561.0,426.0,45.0,536.0,523.0
109,,,household_agent_50,105302.0,478.0,household_agent_51,561.0,426.0,73.0,25.0,551.0
110,,,household_agent_50,105303.0,506.0,household_agent_51,561.0,454.0,56.0,536.0,562.0
111,,,household_agent_50,105303.0,506.0,household_agent_51,561.0,454.0,84.0,25.0,590.0
112,,,household_agent_51,105400.0,167.0,household_agent_50,815.0,150.0,115.0,466.0,282.0
113,,,household_agent_51,105401.0,201.0,household_agent_50,815.0,184.0,58.0,536.0,259.0
114,,,household_agent_51,105401.0,201.0,household_agent_50,815.0,184.0,92.0,279.0,293.0
115,,,household_agent_51,105402.0,456.0,household_agent_50,654.0,431.0,47.0,536.0,503.0
116,,,household_agent_51,105402.0,456.0,household_agent_50,654.0,431.0,81.0,118.0,537.0
